fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,Num,Den,Type,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date,Quantity,is_oats,is_carrots,is_quinoa,is_beans,is_organic,is_spinach,is_broccoli,is_chickpea,is_tomato,is_sugar,is_gluten,is_cheese,is_corn_syrup,is_salt,is_palm_oil,is_shortening,is_sdm_bnzt,is_msg,is_processed,is_cornstarch,is_unhealthy,is_healthy,is_liquid
507764,Sara Lee Foods,77900514982,"BAGEL: ENRICHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SUGAR, CONTAINS 2% OR LESS OF: SALT, RICE FLOUR, YEAST, CALCIUM PROPIONATE AND SODIUM METABISULFITE (PRESERVATIVES), DOUGH CONDITIONERS (MAY CONTAIN ONE OR MORE OF: MONO AND DI-GLYCERIDES, ENZYMES, AZODICARBONAMIDE, ASCORBIC ACID, POTASSIUM AND CALCIUM IODATE), MONOCALCIUM PHOSPHATE, CORN STARCH, SOY LECITHIN, SOY FLOUR. COOKED EGG PATTY: WHOLE EGGS, WATER, EGG YOLK, SOYBEAN OIL, NONFAT DRY MILK, MODIFIED CORN STARCH, POTASSIUM SORBATE (PRESERVATIVE), MONOSODIUM PHOSPHATE, SALT, XANTHAN GUM, NATURAL AND ARTIFICIAL BUTTER FLAVOR [BUTTER (CREAM, MILK), PARTIALLY HYDROGENATED SOYBEAN AND COTTONSEED OIL, SOYBEAN OIL, LIPOLYZED BUTTER OIL AND NATURAL AND ARTIFICIAL FLAVORS], SODIUM ACID PYROPHOSPHATE, NISIN PREPARATION (PRESERVATIVE), CITRIC ACID, SOY LECITHIN. PASTEURIZED PROCESS CHEDDAR CHEESE: CULTURED MILK, WATER, CREAM, SODIUM PHOSPHATES, SALT, SORBIC ACID (A PRESERVATIVE), VEGETABLE COLOR (ANNATTO AND PAPRIKA EXTRACT), ENZYMES.",105,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-10-05T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
508031,"Ahold USA, Inc.",688267150906,"BUTTERMILK BISCUIT (ENRICHED BLEACHED FLOUR [WHEAT FLOUR, NIACIN, FERROUS SULFATE, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID]. WATER, PALM OIL, BUTTERMILK, DEXTROSE, BAKING POWDER [BAKING SODA, MONOCALCIUM PHOSPHATE,SODIUM ALUMINUM PHOSPHATE, SODIUM ALUMINIUM PHOSPHATE], CONTAINS 2% OR LESS OF EACH 0F THE FOLLOWING: SALT, WHEAT GLUTEN, GUAR GUM, POTASSIUM SORBATE [FOR FRESHNESS]),CHICKEN BREAST PATTY (CHICKEN BREAST WITH RIB MEAT, WATER, SODIUM PHOSPHATE, ALT, BREADED WITH: WHE3AT FLOUR, SALT, SPICES, WHEAT FLOUR,SALT, SPICES, SWEET DAIRY WHEY, SOYBEAN OIL, DEXTROSE, DEHYDRATED GARLIC. LEAVENING [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE].",113,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2017-10-17T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
508050,Pinnacle Foods Group LLC,698997808718,"SCRAMBLED EGG PATTY (EGG WHITES, WHOLE EGGS, WATER, CORN STARCH, SALT, CITRIC ACID, PEPPER), BISCUIT (WATER, PALM OIL, RICE FLOUR, EGG WHITES, CORN STARCH, RESISTANT CORN STARCH, SUGAR, TAPIOCA STARCH, PEA HULL FIBER, CORN MEAL, BAKING POWDER [SODIUM ACID PYROPHOSPHATE, SODIUM BICARBONATE, CORN STARCH, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE], XANTHAN GUM, SALT, NATURAL FLAVOR, CELLULOSE POWDER), UNCURED NATURALLY SMOKED HAM-NO NITRATE OR NITRITE ADDED EXCEPT THAT WHICH NATURALLY OCCURS IN CELERY POWDER AND SEA SALT (PORK, WATER, SALT, TURBINADO SUGAR, CELERY POWDER, SEA SALT), CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES).",99,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-01-15T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0
508572,Sara Lee Foods,77900501777,"ENGLISH MUFFIN: ENRICHED BLEACHED WHEAT FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, YEAST, CONTAINS 2% OF LESS OF: SUGAR, WHEAT GLUTEN, CALCIUM PROPIONATE (PRESERVATIVE), DATEM, CITRIC ACID, FUMARIC ACID, SALT, ASCORBIC ACID, AZODICARBONAMIDE, ARTIFICIAL AND NATURAL FLAVORS, DEGERMED YELLOW CORN FLOUR, DEGERMED YELLOW CORNMEAL, DISTILLED MONOGLYCERIDES, POTASSIUM SORBATE (PRESERVATIVE), SOYBEAN OIL, HIGH FRUCTOSE CORN SYRUP, VINEGAR, FULLY COOKED PORK AND CHICKEN SAUSAGE PATTY: PORK, MECHANICALLY SEPARATED CHICKEN, WATER, SOY PROTEIN CONCENTRATE, CONTAINS 2% OR LESS: SALT, PORK STOCK, SPICES, DEXTROSE, SODIUM PHOSPHATE, SUGAR, MONOSODIUM GLUTAMATE, CITRIC ACID, FLAVOR, CARAMEL COLOR, GRILLED EGG PATTY: WHOLE EGGS, NONFAT MILK, SOYBEAN OIL, MODIFIED CORN STARCH, SALT, XANTHAN GUM, NATURAL AND ARTIFICIAL BUTTER FLAVOR (SOYBEAN OIL, BUTTER, LIPOLYZED BUTTER OIL, AND NATURAL AND ARTIFICIAL FLAVORS), CITRIC ACID, SOY LECITHIN (RELEASE AGENT), PASTEURIZED PROCESS AMERICAN CHEESE: MILK, WATER, CHEESE CULTURE, CREAM, SALT, SODIUM CITRATE, POTASSIUM CITRATE, SODIUM PYROPHOSPHATE, SORBIC ACID (PRESERVATIVE), SODIUM PHOSPHATE, CITRIC ACID, ANNATTO (COLOR ADDED), SOY LECITHIN, ENZYMES.",130,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-01-15T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
509642,"Tyson Foods, Inc.",23700039088,"CROISSANT FLATBREAD: FLOUR (WHEAT, MALTED BARLEY), WATER, SOYBEAN OIL, VEGETABLE SHORTENING (PALM OIL, SOY LECITHIN, ARTIFICIAL BUTTER FLAVOR, BETA CAROTENE), YEAST, SUGAR, SALT, LEAVENING (SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE MONOHYDRATE, DICALCIUM PHOSPHATE DIHYDRATE), DOUGH CONDITIONERS (GUAR GUM, DIACETYL TARTARIC ACID ESTER OF MONO-AND DIGLYCERIDES, DEXTROSE, ENZYMES), CALCIUM PROPIONATE (PRESERVATIVE), NATURAL AND ARTIFICIAL FLAVORS, SODIUM METABISULFITE, AND SOY LECITHIN. TOPPING: SMOKE HAM WATER ADDED (CURED WITH: WATER, SALT, CONTAINS 2% OR LESS OF: DEXTROSE, SUGAR, LEMON JUICE CONCENTRATE, SODIUM PHOSPHATES, VINEGAR, SODIUM LACTATE, SODIUM DIACETATE, SODIUM ERYTHORBATE, SODIUM NITRITE), WHOLE EGGS, WATER, PASTEURIZED MILK, ONION, GREEN PEPPERS, CONTAINS 2% OR LESS OF THE FOLLOWING: ANNATTO (VEGETABLE COLOR), AUTOLYZED YEAST EXTRACT, CHEESE CULTURE, CITRIC ACID, CORN STARCH, DEHYDRATED CHEDDAR CHEESE [(PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, SALT], DEHYDRATED CREAMER (SUNFLOWER OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO AND DIGLYCERIDES, SOY LECITHIN), DEHYDRATED GARLIC, DEHYDRATED BUTTER FLAVOR [NATURAL FLAVOR, WHEY, SALT, CORN SYRUP SOLIDS, BUTTER, GUAR GUM, BUTTERMILK, NON-FAT DRY MILK, (ANNATTO AND TURMERIC)], DEHYDRATED ONION, DEHYDRATED PARMESAN & ROMANO CHEESE (WHOLE COW'S MILK, SALT, CULTURES, ENZYMES), DEHYDRATED WHEY, DIPOTASSIUM PHOSPHATE, ENZYMES, EXTRACTIVE OF PAPRIKA, LACTIC ACID (CONTAINS CALCIUM LACTATE), MODIFIED FOOD STARCH, NATAMYCIN (A NATURAL MOLD INHIBITOR), NONFAT DRY MILK, OLEORESIN TURMERIC, POTASSIUM CHLORIDE, POTATO STARCH AND POWDERED CELLULOSE (TO PREVENT CAKING), SALT, SKIM MILK, SOYBEAN OIL, XANTHAN GUM.",125,g,1,NA,Piece,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-04-29T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
509643,"Tyson Foods, Inc.",23700039095,"CROISSANT FLATBREAD: FLOUR(WHEAT, MALTED BARLEY), WATER, SOYBEAN OIL, VEGETABLE SHORTENING(PALM OIL, SOY LECITHIN, ARTIFICIAL BUTTER FLAVOR, BETA CAROTENE), YEAST, SUGAR, SALT, LEAVENING(SODIUM BICARBONATE, MONOCALCIUM PHOSPHATE MONOHYDRATE, DICALCIUM PHOSPHATE DIHYDRATE), DOUGH CONDITIONERS(GUAR GUM, DIACETYL TARTARIC ACID ESTER OF MONO-AND DIGLYCERIDES, DEXTROSE, ENZYMES), CALCIUM PROPIONATE(PRESERVATIVE), NATURAL AND ARTIFICIAL FLAVORS, SODIUM METABISULFITE, AND SOY LECITHIN. TOPPING: WHOLE EGGS, PORK, WATER, COLBY CHEESE [ PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES, ANNATTO(VEGETABLE COLOR)] , MONTEREY JACK CHEESE(PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES), CONTAINS 2% OR LESS OF THE FOLLOWING: AUTOLYZED YEAST EXTRACT, CITRIC ACID, CORN STARCH, DEHYDRATED CHEDDAR CHEESE [ (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), WHEY, SALT] , DEHYDRATED CREAMER(SUNFLOWER OIL, CORN SYRUP SOLIDS, SODIUM CASEINATE, MONO AND DIGLYCERIDES, SOY LECITHIN), DEHYDRATED GARLIC, DEHYDRATED BUTTER FLAVOR [ NATURAL FLAVOR, WHEY, SALT, CORN SYRUP SOLIDS, BUTTER, GUAR GUM, BUTTERMILK, NONFAT DRY MILK, (ANNATTO AND TURMERIC)] , DEHYDRATED ONION, DEHYDRATED PARMESAN & ROMAN CHEESE(WHOLE COW'S MILK, SALT, CULTURES, ENZYMES), DEHYDRATED WHEY, DIPOTASSIUM PHOSPHATE, EXTRACTIVE OF PAPRIKA, LACTIC ACID(CONTAINS CALCIUM LACTATE), MODIFIED FOOD STARCH, NATAMYCIN(A NATURAL MOLD INHIBITOR), NONFAT DRY MILK, OLEORESIN TURMERIC, POTASSIUM CHLORIDE, POTATO STARCH AND POWDERED CELLULOSE(TO PREVENT CAKING), SALT, SKIM MILK, SOYBEAN OIL, SPICES, SUGAR, XANTHAN GUM.",125,g,125,NA,Grm,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-11-29T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,125,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0
509644,"Tyson Foods, Inc.",23700039064,"BREADED CHICKEN BREAST FILLETS (FULLY COOKED): BONELESS, SKINLESS PORTIONED CHICKEN BREAST FILLETS WITH RIB MEAT, WATER, WHEAT FLOUR, CONTAINS 2% OR LESS OF THE FOLLOWING: AUTOLYZED YEAST EXTRACT, BROWN SUGAR, CHICKEN FAT, CITRIC ACID, DISODIUM INOSINATE & DISODIUM GUANYLATE, DRIED CHICKEN, DRIED CHICKEN BROTH, DRIED GARLIC, DRIED ONION, DRIED YEAST, FLAVORING, MALTODEXTRIN, PAPRIKA EXTRACT, RICE STARCH, SALT, SODIUM PHOSPHATES, SPICES, SUGAR. BREADING SET IN VEGETABLE OIL. BISCUIT: ENRICHED BLEACHED WHEAT FLOUR (BLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, WATER, PALM OIL, LEAVENINGS (SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE, SODIUM ALUMINUM PHOSPHATE, ALUMINUM SULFATE, MONOCALCIUM PHOSPHATE), CONTAINS 2% OR LESS OF THE FOLLOWING: BUTTERMILK, NONFAT MILK, SUGAR, SALT, PRESERVATIVES (SORBIC ACID, SODIUM PROPIONATE, POTASSIUM SORBATE), SODIUM CASEINATE, DOUGH CONDITIONERS (DIACETYL TARTARIC ACID ESTERS OF MONO-DIGLYCERIDES {DATEM}, SODIUM STEAROYL LACTYLATE, ENZYMES), CORN STARCH, CORN SYRUP SOLIDS, DEXTROSE, PREGELATINIZED WHEAT STARCH, SOYBEAN OIL, OAT FIBER, MONOGLYCERIDES, ARTIFICIAL FLAVOR, GUAR GUM, SODIUM ALGINATE, YEAST, XANTHAN GUM.",130,g,1,NA,Piece,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-04-30T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0
509645,"Tyson Foods, Inc.",23700039071,"BISCUIT: ENRICHED BLEACHED WHEAT FLOUR (BLEACHED WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMIN MONONITRATE, RIBOFLAVIN, FOLIC ACID, WATER, PALM OIL, LEAVENINGS (SODIUM BICARBONATE, SODIUM ACID PYROPHOSPHATE, SODIUM ALUMINUM PHOSPHATE, ALUMINUM SULFATE, MONOCALCIUM PHOSPHATE), CONTAINS 2% OR LESS OF THE FOLLOWING: BUTTERMILK, NONFAT MILK, SUGAR, SALT, PRESERVATIVES (SORBIC ACID, SODIUM PROPIONATE, POTASSIUM SORBATE), SODIUM CASEINATE, DOUGH CONDITIONERS (DIACETYL TARTARIC ACID ESTERS OF MONO-DIGLYCERIDES {DATEM}, SODIUM STEAROYL LACTYLATE, ENZYMES), CORN STARCH, CORN SYRUP SOLIDS, DEXTROSE, PREGELATINIZED WHEAT STARCH, SOYBEAN OIL, OAT FIBER, MONOGLYCERIDES, ARTIFICIAL FLAVOR, GUAR GUM, SODIUM ALGINATE, YEAST, XANTHAN GUM. SAUSAGE PATTIE: PORK, WATER, SALT, SPICE, DEXTROSE, SUGAR, SODIUM TRIPOLYPHOSPHATE, NATURAL FLAVOR, [BHT, CITRIC ACID, PROPYL GALLATE (ADDED TO HELP PROTECT FLAVOR)]. EGG PATTY: WHOLE EGGS, WATER, CONTAINS LESS THAN 2% OF THE FOLLOWING: DRY WHOLE MILK, SOYBEAN OIL, SALT, XANTHAN GUM, CITRIC ACID, SOY LECITHIN. PROCESSED PASTEURIZED AMERICAN CHEESE: CULTURED MILK & SKIM MILK, CONTAINS LESS THAN 2% OF THE FOLLOWING: CREAM, SODIUM CITRATE, SALT, ARTIFICIAL COLOR (IF COLORED), SODIUM PHOSPHATE, SOY LECITHIN (NON-STICKING AGENT), SORBIC ACID (PRESERVATIVE), ACETIC ACID, ENZYMES",130,g,1,NA,Piece,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-04-30T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,0
509646,Nestle Usa-Frozen Food Division,13800173294,"BLANCHED STEEL CUT OATS, MILK, DRIED CRANBERRIES (CRANBERRIES, SUGAR, SUNFLOWER OIL), BROWN SUGAR, ROASTED PISTACHIOS (PISTACHIOS, SAFFLOWER OIL), 2% OR LESS OF WATER, HONEY, MODIFIED CORNSTARCH, SEA SALT, ORANGE BLEND (ORANGE PEEL, SUGAR, ORANGE OIL), WHEAT.",170,g,1,NA,Bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-03-11T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
509647,Nestle Usa-Frozen Food Division,13800595089,"BLANCHED STEEL CUT OATS, MILK, WILD BLUEBERRIES, POMEGRANATE JUICE CONCENTRATE, BROWN SUGAR, WATER, 2% OR LESS OF HONEY, MODIFIED CORNSTARCH, SEA SALT, VANILLA FLAVOR AND INVERT SUGAR, WHEAT.",170,g,1,NA,Bowl,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-03-30T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
510208,Hormel Foods Corporation,37600195997,"WHOLE EGGS, MAPLE SAUSAGE MADE WITH PORK AND TURKEY (PORK, MECHANICALLY SEPARATED TURKEY, WATER, SOY PROTEIN CONCENTRATE, CONTAINS LESS THAN 2% OF THE FOLLOWING: SALT, MAPLE SUGAR, CORN SYRUP SOLIDS, DEXTROSE, SPICE, NATURAL MAPLE FLAVOR [MALTODEXTRIN, SUGAR, MODIFIED WAXY STARCH, FLAVOR, MAPLE SUGAR, GUM ARABIC], CARAMEL COLOR, SUGAR), CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURE, SALT, ENZYMES AND ANNATO), GREEN CHILES, CONTAINS 2% OR LESS OF: BELL PEPPERS, MODIFIED FOOD STARCH, VINEGAR, WATER, SALT, FLAVORINGS, CITRIC ACID, MAPLE FLAVOR (PROPYLENE GLYCOL, CARAMEL COLOR, NATURAL AND ARTIFICIAL FLAVORS, HIGH FRUCTOSE CORN SYRUP, WATER, ETHYL ALCOHOL, SULFUR DIOXIDE), TORTILLA: BLEACHED WHEAT FLOUR ENRICHED (NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, SOYBEAN OIL, SALT, BAKING POWDER (CORN STARCH, SODIUM BICARBONATE, SODIUM ALUMINUM SULFATE, MONOCALCIUM PHOSPHATE), EMULSIFIER (GUAR GUM, MONO-DIGLYCERIDES, RICE FLOUR), GUAR GUM, SODIUM METABISULFITE.",120,g,1,NA,Burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-10-05T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0
510517,Sara Lee Foods,77900310942,"ENGLISH MUFFIN MADE WITH HONEY AND WHEAT: ENRICHED BLEACHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, IRON, THIAMINE MONONITRATE [VITAMIN B, RIBOFLAVIN [VITAMIN B2], FOLIC ACID), WATER, STONE GROUND WHOLE WHEAT FLOUR, YEAST, HIGH FRUCTOSE CORN SYRUP, WHEAT GLUTEN, HONEY, CONTAINS 2% OF LESS OF: YELLOW CORN MEAL, RICE FLOUR, DISTILLED VINEGAR, CALCIUM PROPIONATE AND POTASSIUM SORBATE (PRESERVATIVES),  LEAVENING (SODIUM ACID PYROPHOSPHATE, BAKING SODA, MONOCALCIUM PHOSPHATE, CALCIUM SULFATE), FUMARIC ACID, SALT, NATURAL FLAVOR, VEGETABLE OIL (SOYBEAN AND/OR COTTONSEED OILS), YEAST NUTRIENTS (MONOCALCIUM PHOSPHATE, CALCIUM SULFATE, AMMONIUM SULFATE), CORN STARCH, SOY FLOUR. FRIED EGG WHITE PATTY: EGG WHITES, MODIFIED TAPIOCA STARCH, CARRAGEENAN GUM, NATURAL FLAVORS, SALT, SOY LECITHIN. CANADIAN BACON WATER ADDED, SMOKE FLAVORING ADDED: CURED WITH WATER, CONTAINS 2% OR LESS: MODIFIED FOOD STARCH, SALT, SUGAR, SODIUM DIACETATE, SODIUM LACTATE, POTASSIUM LACTATE, SODIUM PHOSPHATE, SMOKE FLAVORING, PARTIALLY HYDROGENATED SOYBEAN OIL, SODIUM ERYTHORBATE, SODIUM NITRITE, FLAVORINGS. PASTEURIZED PROCESS AMERICAN CHEESE: MILK, WATER, CHEESE CULTURE, CREAM, SALT, SODIUM CITRATE, POTASSIUM CITRATE, SODIUM PYROPHOSPHATE, SORBIC ACID (PRESERVATIVE), SODIUM PHOSPHATE, CITRIC ACID, ANNATTO (COLOR ADDED), SOY LECITHIN, ENZYMES.",128,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-02-17T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0
510520,Sara Lee Foods,77900354007,"CROISSANT: ENRICHED FLOUR (WHEAT FLOUR, MALTED BARLEY FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, MARGARINE (PALM OIL, WATER, SOYBEAN OIL, SUGAR, SOY LECITHIN, MONO- & DIGLYCERIDES, POTASSIUM SORBATE PRESERVATIVE, ARTIFICIAL FLAVOR, BETA- CAROTENE COLOR, VITAMIN A PALMITATE), HIGH FRUCTOSE CORN SYRUP, OAT FIBER, YEAST, CONTAINS LESS THAN 2% OF EACH OF THE FOLLOWING: SOYBEAN OIL, SALT, WHEY, EGGS, CALCIUM PROPIONATE PRESERVATIVE, POTASSIUM SORBATE PRESERVATIVE, HYDROXYPROPYL METHYCELLULOSE, DEXTROSE, SUGAR, MALTODEXTRIN, NATURAL & ARTIFICIAL FLAVOR, POTATO STARCH, ACACIA GUM, CAPRIC/CAPRYLIC TRIGLYCERIDES. COOKED FRIED EGG WHITE PATTY: EGG WHITES, MODIFIED TAPIOCA STARCH, CARRAGEENAN GUM, NATURAL FLAVORS, SALT, SOY LECITHIN. APPLEWOOD SMOKE CHICKEN SAUSAGE PATTY, NATURAL SMOKE FLAVOR ADDED, CARAMEL COLOR ADDED: CHICKEN, WATER CONTAINS 2% OR LESS: POTATO STARCH, SUGAR, SALT, SPICE, SODIUM PROPIONATE, DEXTROSE, SODIUM PHOSPHATE, NATURAL SMOKE FLAVOR, NATURAL FLAVOR, CARAMEL COLOR. SHARP PASTEURIZED PROCESS AMERICAN CHEESE: MILK, WATER, CHEESE CULTURE, SALT, SODIUM CITRATE, CREAM, SODIUM PYROPHOSPHATE, SODIUM PHOSPHATE, SORBIC ACID (PRESERVATIVE), CITRIC ACID, ENZYMES, COLOR ADDED, SOY LECITHIN.",136,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-10-05T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0
510693,Pinnacle Foods Group LLC,698997808824,"FILLING: CCOOKED EGGS (WHOLE EGGS, CORN STARCH, CITRIC ACID), ROASTED POTATOES (POTATOES, CANOLA OIL, SALT, PEPPER), CHEESE SAUCE (WHOLE MILK, CHEDDAR CHEESE (MILK, CHEESE CULTURES, SALT, ENZYMES), HEAVY CREAM, BUTTER (CREAM, SALT), WATER, POTATO FLOUR, ONIONS, RICE STARCH, PARMESAN CHEESE (PART-SKIM MILK, CHEESE CULTURES, SALT, ENZYMES), SEA SALT, SPICES), TOMATOES IN JUICE (TOMATOES, TOMATO JUICE, CALCIUM CHLORIDE, CITRIC ACID), UNCURED BACON - NO NITRATES OR NITRITES ADDED EXCEPT FOR THOSE NATURALLY OCCURRING IN CELERY JUICE, CELERY POWDER AND SEA SALT (PORK, WATER, SEA SALT, MAY CONTAIN: SUGAR, BROWN SUGAR, VINEGAR, FLAVORINGS, DRIED CANE SYRUP, SODIUM LACTATE, CELERY JUICE AND/OR CELERY POWDER, LACTIC ACID STARTER CULTURE (NOT FROM MILK)), BELL PEPPERS, CHEDDAR CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES), ONIONS, CORN STARCH, GARLIC, JALAPENOS, CILANTRO, LIME JUICE, SALT, SPICES. TORTILLA: WATER, TAPIOCA STARCH, MODIFIED FOOD STARCH, SWEET RICE FLOUR, POWDERED CELLULOSE, TAPIOCA SYRUP, PALM OIL, EGG WHITES, PEA PROTEIN, TAPIOCA MALTODEXTRIN, CANE SUGAR SYRUP, GLYCERINE, GUM (XANTHAN GUM, SODIUM ALGINATE, GUAR GUM), CELLULOSE GUM, CULTURED CORN SYRUP SOLIDS AND CITRIC ACID (MOLD INHIBITOR), LACTIC ACID, SALT, ENZYMES, FUMARIC ACID.",128,g,1,NA,Burrito,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2018-10-05T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0
510792,FOOD LOCKER,799790020267,"CROISSANTS: ENRICHED FLOUR (WHEAT FLOUR, BARLEY MALT, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WATER, MARGARINE (PARTIALLY HYDROGENATED SOYBEAN OIL, LIQUID AND PARTIALLY HYDROGENATED COTTONSEED OILS, WATER, SUGAR, VEGETABLE MONO- AND DIGLYCERIDES, SOY LECIHIN, POTASSIUM SORBATE AND CIRTIC ACID (PRESERVATIVES), ARTIFICIAL FLAVOR, COLORED WITH ANNATTO AND TURMERIC, VITAMIN A PALMITATE ADDED), SUGAR, CONTAINS 2% OR LESS OF THE FOLLOWING: EGGS, YEAST, SALT, HIGH FRUCTOSE CORN SYRUP, CALCIUM PROPIONATE (PRESERVATIVE), L-CYSTEINE, SODIUM STEAROYL LACTYLATE, SOY FLOUR, ASCORBIC ACID, AZODICARBONAMIDE (ADA), ENZYMES. SAUSAGE LINK: PORK, WATER, CORN SYRUP, SALT, POTASSIUM LACTATE, SPICES, SODIUM PHOSPHATE, SODIUM DIACETATE DEXTROSE, MONOSODIUM GLUTAMATE, SODIUM ERYTHORBATE, SODIUM NITRITE. EGG: WHOLE EGGS, NONFAT MILK, CONTAINS LESS THAN 2% OF THE FOLLOWING: MODIFIED FOOD STARCH, CORN OIL, SALT, XANTHAN GUM, BUTTER FLAVOR, CITRIC ACID, PEPPER. CHEESE: CULTURED MILK, WATER, CREAM, SODIUM CITRATE, SALT, SODIUM PHOSPHATE, SORBIC ACID(PRESERVATIVE), LACTIC ACID, ARTIFICIAL COLOR, ENZYMES, SODIUM GLYCERYL OLEATE PHOSPHATE (FOR SLICE SEPARATION).",106,g,1,NA,Sandwich,"Frozen Breakfast Sandwiches, Biscuits & Meals",LI,2017-07-14T00:00:00Z,2019-04-01T00:00:00Z,United States,NA,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0
